station,category,split,start_date,end_date,status,flags,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,satellite_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,has_raw_satzarr,n_s2_raw,s2_token_minus_raw,s2_raw_minus_token,n_s1_asc_raw,s1_asc_token_minus_raw,s1_asc_raw_minus_token,n_s1_desc_raw,s1_desc_token_minus_raw,s1_desc_raw_minus_token,has_raw_dem,has_raw_lulc,dem_nan,lulc_nan,soil_nan_pct,era5_nan,sif_nan,twsa_nan,labels_sm_nan,labels_le_nan_frac,sm_continuous_years,le_continuous_years,lt_3yr_labels
ISMN_USCRN_Bronte-11-NNE,sm_only,train,20170304,20211102,OK,INFO_sif_missing_years(2017),True,True,False,True,True,True,True,True,True,True,True,False,155,155,0,100.0,,,,,,,,,2017,,True,155,0,0,122.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_USCRN_Brunswick-23-S,sm_only,train,20160101,20190524,OK,"INFO_s1_desc_missing_years(2019)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(3.8%)",True,True,True,True,True,True,True,True,True,True,True,False,67,67,0,100.0,,,2019,,,,,,"2016,2017",,True,67,0,0,70.0,0.0,0.0,6.0,0.0,0.0,True,True,False,False,0.0382,False,False,False,False,,4.0,,False
ISMN_USCRN_Cape-Charles-5-ENE,sm_only,oos,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016,2017,2019,2021)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(18.1%)",True,True,True,True,True,True,True,True,True,True,True,False,157,157,0,100.0,,,"2016,2017,2019,2021",,,,,,"2016,2017",,True,157,0,0,297.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.181,False,False,False,False,,6.0,,False
ISMN_USCRN_Charlottesville-2-SSE,sm_only,oos,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016,2017,2020,2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,102,102,0,100.0,,,"2016,2017,2020,2021",,,,,,"2016,2017",,True,102,0,0,294.0,0.0,0.0,3.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Chatham-1-SE,sm_only,train,20160101,20211102,OK,"INFO_sif_missing_years(2016,2017)",True,True,False,True,True,True,True,True,True,True,True,False,190,190,0,100.0,,,,,,,,,"2016,2017",,True,190,0,0,275.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Cortez-8-SE,sm_only,train,20160101,20180115,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,61,61,0,100.0,,,2016,,,,,,"2016,2017",,True,61,0,0,70.0,0.0,0.0,28.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,3.0,,False
ISMN_USCRN_Corvallis-10-SSW,sm_only,oos,20160101,20211102,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(2.4%)",True,True,True,True,True,True,True,True,True,True,True,False,256,256,0,100.0,,,,,,,,,"2016,2017",,True,256,0,0,243.0,0.0,0.0,149.0,0.0,0.0,True,True,False,False,0.0243,False,False,False,False,,6.0,,False
ISMN_USCRN_Crossville-7-NW,sm_only,train,20160101,20180101,OK,"INFO_s2_missing_years(2018)|INFO_s1_desc_missing_years(2016,2018)|INFO_cm_missing_years(2018)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,20,20,0,100.0,2018,,"2016,2018",2018,,,,,"2016,2017",,True,20,0,0,31.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,3.0,,False
ISMN_USCRN_Durham-11-W,sm_only,train,20160101,20210531,OK,"INFO_s1_desc_missing_years(2017,2020,2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,116,116,0,100.0,,,"2017,2020,2021",,,,,,"2016,2017",,True,116,0,0,142.0,0.0,0.0,7.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Durham-2-N,sm_only,oos,20160101,20180203,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,40,40,0,100.0,,,,,,,,,"2016,2017",,True,40,0,0,83.0,0.0,0.0,40.0,0.0,0.0,True,True,False,False,0.0002,False,False,False,False,,3.0,,False
ISMN_USCRN_Elgin-5-S,sm_only,oos,20170331,20210628,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,True,False,187,187,0,100.0,,,,,,,,,2017,,True,187,0,0,110.0,0.0,0.0,127.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_USCRN_Elkins-21-ENE,sm_only,train,20160101,20200908,OK,"INFO_sif_missing_years(2016,2017)",True,True,False,True,True,True,True,True,True,True,True,False,122,122,0,100.0,,,,,,,,,"2016,2017",,True,122,0,0,120.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_USCRN_Everglades-City-5-NE,sm_only,train,20160101,20200323,OK,"INFO_s1_desc_missing_years(2020)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(5.2%)",True,True,True,True,True,True,True,True,True,True,True,False,165,165,0,100.0,,,2020,,,,,,"2016,2017",,True,165,0,0,96.0,0.0,0.0,9.0,0.0,0.0,True,True,False,False,0.0524,False,False,False,False,,5.0,,False
ISMN_USCRN_Fallbrook-5-NE,sm_only,train,20160101,20211116,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,355,355,0,100.0,,,,,,,,,"2016,2017",,True,355,0,0,219.0,0.0,0.0,423.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Gadsden-19-N,sm_only,train,20160101,20211116,OK,"INFO_s1_desc_missing_years(2018,2019,2021)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.3%)",True,True,True,True,True,True,True,True,True,True,True,False,120,120,0,100.0,,,"2018,2019,2021",,,,,,"2016,2017",,True,120,0,0,286.0,0.0,0.0,5.0,0.0,0.0,True,True,False,False,0.0026,False,False,False,False,,6.0,,False
ISMN_USCRN_Goodwell-2-E,sm_only,train,20170222,20200506,OK,INFO_sif_missing_years(2017),True,False,True,True,True,True,True,True,True,True,True,False,109,109,0,100.0,,,,,,,,,2017,,True,109,0,0,,,,77.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_USCRN_Goodwell-2-SE,sm_only,train,20160101,20211102,OK,"INFO_s1_asc_missing_years(2018,2019,2020,2021)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,184,184,0,100.0,,"2018,2019,2020,2021",2016,,,,,,"2016,2017",,True,184,0,0,21.0,0.0,0.0,123.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_John-Day-35-WNW,sm_only,train,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(1.4%)",True,True,True,True,True,True,True,True,True,True,True,False,179,179,0,100.0,,,2016,,,,,,"2016,2017",,True,179,0,0,124.0,0.0,0.0,139.0,0.0,0.0,True,True,False,False,0.0141,False,False,False,False,,6.0,,False
ISMN_USCRN_Joplin-24-N,sm_only,train,20161230,20210215,OK,"INFO_s2_missing_years(2016)|INFO_s1_asc_missing_years(2016)|INFO_s1_desc_missing_years(2016,2017,2018,2019,2021)|INFO_cm_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.5%)",True,True,True,True,True,True,True,True,True,True,True,False,102,102,0,100.0,2016,2016,"2016,2017,2018,2019,2021",2016,,,,,"2016,2017",,True,102,0,0,222.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,0.0046,False,False,False,False,,6.0,,False
ISMN_USCRN_Lafayette-13-SE,sm_only,val,20160101,20211116,OK,"INFO_s1_desc_missing_years(2017,2018,2019,2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,136,136,0,100.0,,,"2017,2018,2019,2021",,,,,,"2016,2017",,True,136,0,0,161.0,0.0,0.0,5.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Las-Cruces-20-N,sm_only,train,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.5%)",True,True,True,True,True,True,True,True,True,True,True,False,479,479,0,100.0,,,2016,,,,,,"2016,2017",,True,479,0,0,141.0,0.0,0.0,280.0,0.0,0.0,True,True,False,False,0.0053,False,False,False,False,,6.0,,False
ISMN_USCRN_Los-Alamos-13-W,sm_only,train,20160101,20201208,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,142,142,0,100.0,,,2016,,,,,,"2016,2017",,True,142,0,0,205.0,0.0,0.0,116.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_USCRN_McClellanville-7-NE,sm_only,train,20160101,20211102,OK,"INFO_s1_desc_missing_years(2017,2021)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(9.7%)",True,True,True,True,True,True,True,True,True,True,True,False,260,260,0,100.0,,,"2017,2021",,,,,,"2016,2017",,True,260,0,0,305.0,0.0,0.0,5.0,0.0,0.0,True,True,False,False,0.0973,False,False,False,False,,6.0,,False
ISMN_USCRN_Mercury-3-SSW,sm_only,train,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.0%)",True,True,True,True,True,True,True,True,True,True,True,False,498,498,0,100.0,,,2016,,,,,,"2016,2017",,True,498,0,0,144.0,0.0,0.0,405.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,,6.0,,False
ISMN_USCRN_Monahans-6-ENE,sm_only,train,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(14.5%)",True,True,True,True,True,True,True,True,True,True,True,False,221,221,0,100.0,,,2016,,,,,,"2016,2017",,True,221,0,0,132.0,0.0,0.0,123.0,0.0,0.0,True,True,False,False,0.1455,False,False,False,False,,6.0,,False
ISMN_USCRN_Monroe-26-N,sm_only,val,20160101,20190126,OK,"INFO_s1_desc_missing_years(2018,2019)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,83,83,0,100.0,,,"2018,2019",,,,,,"2016,2017",,True,83,0,0,71.0,0.0,0.0,4.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_USCRN_Muleshoe-19-S,sm_only,val,20170307,20211102,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(2.9%),True,True,True,True,True,True,True,True,True,True,True,False,193,193,0,100.0,,,,,,,,,2017,,True,193,0,0,125.0,0.0,0.0,121.0,0.0,0.0,True,True,False,False,0.0285,False,False,False,False,,5.0,,False
ISMN_USCRN_Newton-5-ENE,sm_only,oos,20160921,20211102,OK,"INFO_s1_desc_missing_years(2016,2018,2019,2021)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.2%)",True,True,True,True,True,True,True,True,True,True,True,False,108,108,0,100.0,,,"2016,2018,2019,2021",,,,,,"2016,2017",,True,108,0,0,283.0,0.0,0.0,5.0,0.0,0.0,True,True,False,False,0.0024,False,False,False,False,,6.0,,False
ISMN_USCRN_Newton-8-W,sm_only,train,20160101,20181013,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,74,74,0,100.0,,,,,,,,,"2016,2017",,True,74,0,0,65.0,0.0,0.0,5.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,3.0,,False
ISMN_USCRN_Panther-Junction-2-N,sm_only,train,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,205,205,0,100.0,,,2016,,,,,,"2016,2017",,True,205,0,0,513.0,0.0,0.0,265.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Quinault-4-NE,sm_only,train,20160101,20210612,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,89,89,0,100.0,,,,,,,,,"2016,2017",,True,89,0,0,228.0,0.0,0.0,256.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Salem-10-W,sm_only,val,20160101,20210213,OK,"INFO_s1_desc_missing_years(2016,2017,2018,2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,97,97,0,100.0,,,"2016,2017,2018,2021",,,,,,"2016,2017",,True,97,0,0,123.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Santa-Barbara-11-W,sm_only,train,20170328,20211116,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(34.7%),True,True,True,True,True,True,True,True,True,True,True,False,201,201,0,100.0,,,,,,,,,2017,,True,201,0,0,226.0,0.0,0.0,207.0,0.0,0.0,True,True,False,False,0.3466,False,False,False,False,,5.0,,False
ISMN_USCRN_Socorro-20-N,sm_only,train,20160101,20211102,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.1%)",True,True,True,True,True,True,True,True,True,True,True,False,216,216,0,100.0,,,2016,,,,,,"2016,2017",,True,216,0,0,141.0,0.0,0.0,144.0,0.0,0.0,True,True,False,False,0.0007,False,False,False,False,,6.0,,False
ISMN_USCRN_Spokane-17-SSW,sm_only,train,20170304,20211102,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.3%),True,True,True,True,True,True,True,True,True,True,True,False,245,245,0,100.0,,,,,,,,,2017,,True,245,0,0,201.0,0.0,0.0,275.0,0.0,0.0,True,True,False,False,0.0029,False,False,False,False,,5.0,,False
ISMN_USCRN_Stillwater-2-W,sm_only,train,20160101,20211102,OK,"INFO_sif_missing_years(2016,2017)",True,True,False,True,True,True,True,True,True,True,True,False,168,168,0,100.0,,,,,,,,,"2016,2017",,True,168,0,0,254.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Stillwater-5-WNW,sm_only,train,20160101,20201209,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.1%)",True,True,False,True,True,True,True,True,True,True,True,False,136,136,0,100.0,,,,,,,,,"2016,2017",,True,136,0,0,200.0,0.0,0.0,,,,True,True,False,False,0.0011,False,False,False,False,,5.0,,False
ISMN_USCRN_Stovepipe-Wells-1-SW,sm_only,train,20160101,20211116,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(16.7%)",True,True,True,True,True,True,True,True,True,True,True,False,249,249,0,100.0,,,2016,,,,,,"2016,2017",,True,249,0,0,352.0,0.0,0.0,211.0,0.0,0.0,True,True,False,False,0.1673,False,False,False,False,,6.0,,False
ISMN_USCRN_Tucson-11-W,sm_only,oos,20160101,20211116,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,264,264,0,100.0,,,2016,,,,,,"2016,2017",,True,264,0,0,129.0,0.0,0.0,284.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_USCRN_Versailles-3-NNW,sm_only,oos,20160101,20211116,OK,"INFO_s1_desc_missing_years(2016,2018,2019,2020,2021)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.1%)",True,True,True,True,True,True,True,True,True,True,True,False,159,159,0,100.0,,,"2016,2018,2019,2020,2021",,,,,,"2016,2017",,True,159,0,0,296.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.0009,False,False,False,False,,6.0,,False
ISMN_USCRN_Watkinsville-5-SSE,sm_only,train,20160101,20211116,OK,"INFO_s1_desc_missing_years(2016,2017,2020,2021)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.1%)",True,True,True,True,True,True,True,True,True,True,True,False,142,142,0,100.0,,,"2016,2017,2020,2021",,,,,,"2016,2017",,True,142,0,0,287.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.0015,False,False,False,False,,6.0,,False
ISMN_USCRN_Yosemite-Village-12-W,sm_only,train,20180824,20211116,OK,,True,True,True,True,True,True,True,True,True,True,True,False,159,159,0,100.0,,,,,,,,,,,True,159,0,0,189.0,0.0,0.0,330.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_USCRN_Yuma-27-ENE,sm_only,oos,20160101,20211116,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.6%)",True,True,True,True,True,True,True,True,True,True,True,False,563,563,0,100.0,,,2016,,,,,,"2016,2017",,True,563,0,0,250.0,0.0,0.0,139.0,0.0,0.0,True,True,False,False,0.0064,False,False,False,False,,6.0,,False
ISMN_WATERLINE_Kerasia,sm_only,train,20211007,20250609,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,113,113,0,100.0,,,,,,,,,,2025,True,113,0,0,105.0,0.0,0.0,119.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_WATERLINE_Komotini,sm_only,oos,20220127,20250609,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,129,129,0,100.0,,,,,,,,,,2025,True,129,0,0,96.0,0.0,0.0,104.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_WATERLINE_Nymfaia,sm_only,train,20211007,20250609,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,112,112,0,100.0,,,,,,,,,,2025,True,112,0,0,111.0,0.0,0.0,119.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_XMS-CAT_BatlliudeSort,sm_only,train,20160801,20251230,OK,"INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,370,370,0,100.0,,,,,,,,,"2016,2017",2025,True,370,0,0,837.0,0.0,0.0,450.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_XMS-CAT_BordaColl,sm_only,train,20211201,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,354,354,0,100.0,,,,,,,,,,2025,True,354,0,0,279.0,0.0,0.0,140.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_XMS-CAT_CamidelsNerets,sm_only,train,20170330,20251230,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,358,358,0,100.0,,,,,,,,,2017,2025,True,358,0,0,767.0,0.0,0.0,411.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_XMS-CAT_Clarella,sm_only,train,20211201,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,206,206,0,100.0,,,,,,,,,,2025,True,206,0,0,141.0,0.0,0.0,280.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_XMS-CAT_ClotdelesPeresII,sm_only,train,20210225,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,203,203,0,100.0,,,,,,,,,,2025,True,203,0,0,369.0,0.0,0.0,184.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_XMS-CAT_ColldePaller,sm_only,train,20190301,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,509,509,0,100.0,,,,,,,,,,2025,True,509,0,0,573.0,0.0,0.0,303.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_XMS-CAT_ElBoixer,sm_only,train,20190301,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,250,250,0,100.0,,,,,,,,,,2025,True,250,0,0,573.0,0.0,0.0,306.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_XMS-CAT_ElMiracle,sm_only,train,20210801,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,329,329,0,100.0,,,,,,,,,,2025,True,329,0,0,307.0,0.0,0.0,158.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_XMS-CAT_LaCultiadAreu,sm_only,train,20200301,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,438,438,0,100.0,,,,,,,,,,2025,True,438,0,0,487.0,0.0,0.0,246.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_XMS-CAT_Llivia,sm_only,train,20210701,20251230,OK,INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,351,351,0,100.0,,,,,,,,,,2025,True,351,0,0,165.0,0.0,0.0,331.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_XMS-CAT_LosCoscolls,sm_only,train,20171101,20251230,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,336,336,0,100.0,,,,,,,,,2017,2025,True,336,0,0,698.0,0.0,0.0,377.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_XMS-CAT_Pessonada,sm_only,val,20170330,20251230,OK,INFO_sif_missing_years(2017)|INFO_twsa_missing_years(2025),True,True,True,True,True,True,True,True,True,True,True,False,379,379,0,100.0,,,,,,,,,2017,2025,True,379,0,0,766.0,0.0,0.0,412.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_XMS-CAT_RiberadeSio,sm_only,train,20200301,20251230,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.0%),True,True,True,True,True,True,True,True,True,True,True,False,239,239,0,100.0,,,,,,,,,,2025,True,239,0,0,487.0,0.0,0.0,242.0,0.0,0.0,True,True,False,False,0.0004,False,False,False,False,,6.0,,False
ISMN_XMS-CAT_SerradeCostaAmpla,sm_only,train,20170330,20230623,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,True,False,239,239,0,100.0,,,,,,,,,2017,,True,239,0,0,582.0,0.0,0.0,323.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_iRON_BrushCreek,sm_only,oos,20160101,20220607,OK,"INFO_s1_asc_missing_years(2022)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,197,197,0,100.0,,2022,2016,,,,,,"2016,2017",,True,197,0,0,269.0,0.0,0.0,162.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ISMN_iRON_GlenwoodSprings,sm_only,train,20160615,20220523,OK,"INFO_s2_missing_years(2016,2017)|INFO_s1_asc_missing_years(2022)|INFO_s1_desc_missing_years(2016)|INFO_cm_missing_years(2016,2017)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.3%)",True,True,True,True,True,True,True,True,True,True,True,False,364,364,0,100.0,"2016,2017",2022,2016,"2016,2017",,,,,"2016,2017",,True,364,0,0,266.0,0.0,0.0,316.0,0.0,0.0,True,True,False,False,0.0031,False,False,False,False,,7.0,,False
ISMN_iRON_NorthstarAspenGrove,sm_only,oos,20160101,20210705,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.1%)",True,True,True,True,True,True,True,True,True,True,True,False,161,161,0,100.0,,,2016,,,,,,"2016,2017",,True,161,0,0,136.0,0.0,0.0,134.0,0.0,0.0,True,True,False,False,0.0009,False,False,False,False,,6.0,,False
ISMN_iRON_NorthstarTransitionZone,sm_only,oos,20200504,20250924,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.1%),True,True,True,True,True,True,True,True,True,True,True,False,234,234,0,100.0,,,,,,,,,,2025,True,234,0,0,146.0,0.0,0.0,156.0,0.0,0.0,True,True,False,False,0.0013,False,False,False,False,,6.0,,False
ISMN_iRON_SkyMountain,sm_only,oos,20160101,20220607,OK,"INFO_s1_asc_missing_years(2022)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,188,188,0,100.0,,2022,2016,,,,,,"2016,2017",,True,188,0,0,269.0,0.0,0.0,162.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,7.0,,False
ICOS_CH-Cha,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017)|INFO_soil_nan_pct(0.1%),True,True,True,True,True,True,True,True,True,True,False,True,183,183,0,100.0,,,,,,,,,2017,,True,183,0,0,455.0,0.0,0.0,233.0,0.0,0.0,True,True,False,False,0.0005,False,False,False,False,0.1533,,4.0,False
ICOS_CH-Fru,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,182,182,0,100.0,,,,,,,,,2017,,True,182,0,0,455.0,0.0,0.0,233.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.1643,,4.0,False
ICOS_CH-Lae,flux_only,val,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,181,181,0,100.0,,,,,,,,,2017,,True,181,0,0,451.0,0.0,0.0,465.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0965,,4.0,False
ICOS_CH-Oe2,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,102,102,0,100.0,,,,,,,,,2017,,True,102,0,0,454.0,0.0,0.0,464.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0938,,4.0,False
ICOS_CZ-KrP,flux_only,train,20170101,20201231,OK,INFO_s2_missing_years(2017)|INFO_cm_missing_years(2017)|INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,121,121,0,100.0,2017,,,2017,,,,,2017,,True,121,0,0,478.0,0.0,0.0,470.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0308,,4.0,False
ICOS_CZ-RAJ,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,143,143,0,100.0,,,,,,,,,2017,,True,143,0,0,239.0,0.0,0.0,467.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.026,,4.0,False
ICOS_CZ-Stn,flux_only,train,20170101,20201231,OK,INFO_sif_missing_years(2017),True,True,True,True,True,True,True,True,True,True,False,True,82,82,0,100.0,,,,,,,,,2017,,True,82,0,0,477.0,0.0,0.0,462.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,0.0322,,4.0,False
