station,category,split,start_date,end_date,complete,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,status,flags
ISMN_SNOTEL_Widtsoe#3,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,350,538,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_WilburBench,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,319,524,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_WildBasin,sm_only,train,20160817,20220715,True,True,True,True,True,True,True,True,True,True,True,True,False,183,300,0,100.0,,2022,2016,,,,,"2016,2017",,WARN,"s1_asc_missing_years(2022)|s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)"
ISMN_SNOTEL_WildhorseDivide,sm_only,val,20140805,20200802,True,True,True,True,True,True,True,True,True,True,True,True,False,97,164,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_WilsonCreek,sm_only,train,20140101,20200922,True,True,True,True,True,True,True,True,True,True,True,True,False,124,217,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_WindyPeak,sm_only,train,20140101,20200508,True,True,True,True,True,True,True,True,True,True,True,True,False,109,165,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_WolfCreekPeak,sm_only,train,20200901,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,199,314,0,100.0,,"2022,2023,2024",,,,,,,2025,WARN,"s1_asc_missing_years(2022,2023,2024)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_WolfCreekSummit,sm_only,oos,20140101,20220411,True,True,True,True,True,True,True,True,True,True,True,True,False,190,315,0,100.0,"2014,2015","2014,2015,2022","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SNOTEL_WrigleyCreek,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,339,523,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_YankeeReservoir,sm_only,oos,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,703,1067,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SNOTEL_Zirkel,sm_only,val,20150211,20250320,True,True,True,True,True,True,True,True,True,True,True,True,False,555,870,0,100.0,2015,2015,"2015,2016",2015,,,,"2015,2016,2017",2025,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SOILSCAPE_Lucky-Hills-1503,sm_only,oos,20220827,20251201,True,True,True,True,True,True,True,True,True,True,True,True,False,370,438,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SOILSCAPE_Lucky-Hills-1506,sm_only,oos,20220901,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,378,446,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_STEMS_CarpenetopermanentGrassCoverNoTrackposition,sm_only,train,20170510,20210118,True,True,True,True,True,True,True,True,True,True,True,True,False,124,180,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_STEMS_CarpenetopermanentGrassCoverTrackposition,sm_only,train,20170510,20210118,True,True,True,True,True,True,True,True,True,True,True,True,False,124,180,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_TERENO_Gevenich,sm_only,oos,20201123,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,98,172,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_TERENO_Merzenhausen,sm_only,train,20140915,20200322,True,True,True,True,True,True,True,True,True,True,True,True,False,56,126,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TERENO_Schoeneseiffen,sm_only,train,20150623,20200323,True,True,True,True,True,True,True,True,True,True,True,True,False,51,146,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_TERENO_Selhausen,sm_only,oos,20140101,20230803,True,True,True,True,True,True,True,True,True,True,True,True,False,125,257,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TWENTE_Hupsel,sm_only,train,20171220,20201230,True,True,True,True,True,True,True,True,True,True,True,True,False,117,249,0,100.0,2017,,,2017,,,,2017,,WARN,s2_missing_years(2017)|cm_missing_years(2017)|INFO_sif_missing_years(2017)
ISMN_TWENTE_ITCSM-07b,sm_only,oos,20151103,20201230,True,True,True,True,True,True,True,True,True,True,True,True,False,79,169,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_TWENTE_ITCSM-08b,sm_only,train,20151009,20201230,True,True,True,True,True,True,True,True,True,True,True,True,False,125,287,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_TWENTE_ITCSM-09,sm_only,train,20150719,20201230,True,True,True,True,True,True,True,True,True,True,True,True,False,86,176,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_TWENTE_ITCSM-13,sm_only,train,20140703,20201230,True,True,True,True,True,True,True,True,True,True,True,True,False,157,336,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TWENTE_ITCSM-15b,sm_only,train,20160307,20190317,True,True,True,True,True,True,True,True,True,True,True,True,False,94,209,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_TWENTE_ITCSM-16b,sm_only,train,20141107,20191110,True,True,True,True,True,True,True,True,True,True,True,True,False,112,245,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TWENTE_ITCSM-17c,sm_only,train,20160401,20200221,True,True,True,True,True,True,True,True,True,True,True,True,False,118,257,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_TxSON_CR1000-1,sm_only,oos,20180506,20220416,True,True,True,True,True,True,True,True,True,True,True,True,False,139,193,0,100.0,,,"2018,2020,2021,2022",,,,,,,WARN,"s1_desc_missing_years(2018,2020,2021,2022)"
ISMN_TxSON_CR1000-2,sm_only,val,20141003,20210605,True,True,True,True,True,True,True,True,True,True,True,True,False,132,196,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR1000-3,sm_only,train,20141112,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,184,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR1000-4,sm_only,train,20141114,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,201,289,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR1000-5,sm_only,train,20141114,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,190,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR1000-6,sm_only,oos,20141204,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,194,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-1,sm_only,oos,20141001,20210921,True,True,True,True,True,True,True,True,True,True,True,True,False,145,211,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-10,sm_only,val,20141001,20191120,True,True,True,True,True,True,True,True,True,True,True,True,False,78,124,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-11,sm_only,train,20141002,20190325,True,True,True,True,True,True,True,True,True,True,True,True,False,53,87,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2019","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2019)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-12,sm_only,train,20141002,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,184,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-13,sm_only,oos,20141010,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,195,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-14,sm_only,oos,20141009,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,193,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-15,sm_only,val,20141003,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,186,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-16,sm_only,train,20141110,20220708,True,True,True,True,True,True,True,True,True,True,True,True,False,167,250,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-17,sm_only,train,20141111,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,182,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-18,sm_only,val,20141111,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,178,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-19,sm_only,oos,20141203,20210211,True,True,True,True,True,True,True,True,True,True,True,True,False,130,185,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-2,sm_only,train,20141002,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,180,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-21,sm_only,oos,20141113,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,199,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-22,sm_only,oos,20141231,20190207,True,True,True,True,True,True,True,True,True,True,True,True,False,57,83,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2019","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2019)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-23,sm_only,train,20141112,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,195,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-24,sm_only,val,20141112,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,180,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-25,sm_only,val,20141112,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,182,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-26,sm_only,oos,20141114,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,193,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-28,sm_only,oos,20141203,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,194,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-29,sm_only,oos,20141204,20220711,True,True,True,True,True,True,True,True,True,True,True,True,False,176,250,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-3,sm_only,oos,20141001,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,199,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-4,sm_only,oos,20170127,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,186,260,0,100.0,,,"2018,2020,2021,2022",,,,,2017,,WARN,"s1_desc_missing_years(2018,2020,2021,2022)|INFO_sif_missing_years(2017)"
ISMN_TxSON_CR200-5,sm_only,train,20141002,20221012,True,True,True,True,True,True,True,True,True,True,True,True,False,175,267,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-6,sm_only,val,20141003,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,187,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-7,sm_only,val,20141001,20191202,True,True,True,True,True,True,True,True,True,True,True,True,False,87,125,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-8,sm_only,train,20141002,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,181,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_CR200-9,sm_only,oos,20141001,20221107,True,True,True,True,True,True,True,True,True,True,True,True,False,199,272,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_LCRA-1,sm_only,train,20141031,20221102,True,True,True,True,True,True,True,True,True,True,True,True,False,180,271,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_LCRA-2,sm_only,oos,20141031,20221102,True,True,True,True,True,True,True,True,True,True,True,True,False,191,271,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_LCRA-3,sm_only,train,20141030,20221102,True,True,True,True,True,True,True,True,True,True,True,True,False,192,271,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_LCRA-4,sm_only,oos,20141031,20221102,True,True,True,True,True,True,True,True,True,True,True,True,False,194,271,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_TxSON_LCRA-5,sm_only,oos,20160826,20220312,True,True,True,True,True,True,True,True,True,True,True,True,False,149,228,0,100.0,,,"2016,2018,2020,2021,2022",,,,,"2016,2017",,WARN,"s1_desc_missing_years(2016,2018,2020,2021,2022)|INFO_sif_missing_years(2016,2017)"
ISMN_TxSON_LCRA-6,sm_only,oos,20141030,20220312,True,True,True,True,True,True,True,True,True,True,True,True,False,158,233,0,100.0,"2014,2015","2014,2015","2014,2015,2016,2018,2020,2021,2022","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016,2018,2020,2021,2022)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
